idade,sexo,estado,presença,cargo,especialidade,algoritmos_e_estruturas_de_dados,analise_combinatoria,analise_de_algoritmos,arquitetura_e_organizacao_de_computadores,banco_de_dados,calculo_diferencial_e_integral,circuitos_digitais,compiladores,computacao_grafica,engenharia_de_software,geometria_analitica,inteligencia_artificial,linguagens_de_programacao,linguagens_formais_automatos_e_computabilidade,logica_matematica,matematica_discreta,organizacao_de_arquivos_e_dados,probabilidade_e_estatistica,processamento_de_imagens,redes_de_computadores,sistemas_distribuidos,sistemas_operacionais,teoria_dos_grafos,tecnicas_de_programacao,algebra_linear,ano,matematica,fund_computacao,tec_computacao
1996-03-16,masculino,sp,s,mestrado/doutorado,banco de dados,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2018,5.0,12.0,8.0
1991-08-12,masculino,pa,s,mestrado/doutorado,inteligência artificial,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,2018,9.0,12.0,9.0
1994-06-01,feminino,pi,s,mestrado/doutorado,aplicações computacionais,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,2018,5.0,13.0,6.0
1992-07-24,feminino,ce,s,mestrado/doutorado,sistemas de computação,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2018,4.0,10.0,8.0
1991-04-07,feminino,rj,s,mestrado/doutorado,Demais áreas,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2018,6.0,12.0,6.0
1995-07-07,feminino,rs,s,mestrado/doutorado,banco de dados,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2018,3.0,6.0,8.0
1996-06-25,masculino,mt,s,mestrado/doutorado,engenharia de software,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2018,7.0,10.0,10.0
1994-02-16,masculino,ms,s,mestrado/doutorado,aprendizado de máquina,3.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,3.0,0.0,2018,8.0,16.0,13.0
1980-05-17,masculino,rs,s,mestrado/doutorado,sistemas de computação,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,3.0,0.0,2018,8.0,13.0,11.0
1990-09-28,masculino,mg,s,mestrado/doutorado,engenharia de software,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,2018,5.0,8.0,8.0
1992-07-09,masculino,pi,s,mestrado/doutorado,sistemas de computação,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2018,11.0,7.0,10.0
1997-08-31,masculino,ms,s,mestrado/doutorado,inteligência artificial,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,2018,11.0,12.0,10.0
1994-05-27,masculino,pb,s,mestrado/doutorado,modelagem computacional,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2018,4.0,12.0,9.0
1994-09-04,masculino,pr,s,mestrado/doutorado,sistemas de informação,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2018,1.0,6.0,7.0
1993-03-16,masculino,al,s,mestrado/doutorado,computação visual,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,2018,10.0,13.0,10.0
1995-05-26,masculino,sp,s,mestrado/doutorado,sistemas de computação,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2018,17.0,23.0,9.0
1998-07-08,masculino,rs,s,mestrado/doutorado,inteligência artificial,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2018,7.0,11.0,6.0
1991-12-20,masculino,sp,s,mestrado/doutorado,engenharia de software,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,2018,7.0,9.0,8.0
1998-09-29,masculino,sp,s,mestrado/doutorado,computação aplicada,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,2018,10.0,11.0,8.0
1995-12-22,masculino,rs,s,mestrado/doutorado,redes de computadores,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,2018,15.0,18.0,13.0
1993-12-10,masculino,mt,s,mestrado/doutorado,engenharia de software,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2018,8.0,12.0,5.0
1997-08-23,masculino,rs,n,mestrado/doutorado,redes de computadores,,,,,,,,,,,,,,,,,,,,,,,,,,2018,0.0,0.0,0.0
1996-04-09,masculino,sp,n,mestrado/doutorado,sistemas de computação,,,,,,,,,,,,,,,,,,,,,,,,,,2018,0.0,0.0,0.0
1993-02-12,masculino,ma,s,mestrado/doutorado,sistemas inteligentes,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,2018,8.0,13.0,7.0
1994-08-12,masculino,mg,s,mestrado/doutorado,sistemas de computação,2.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,2018,7.0,21.0,13.0
1995-11-06,masculino,pr,s,mestrado/doutorado,inteligência artificial,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2018,11.0,14.0,11.0
1996-05-14,masculino,mg,s,mestrado/doutorado,engenharia de software,2.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2018,6.0,16.0,10.0
1991-10-29,masculino,mg,n,mestrado/doutorado,inteligência artificial,,,,,,,,,,,,,,,,,,,,,,,,,,2018,0.0,0.0,0.0
1997-10-16,masculino,sc,s,mestrado/doutorado,inteligência artificial,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2018,11.0,17.0,13.0
1997-06-28,masculino,ma,s,mestrado/doutorado,banco de dados,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,2018,7.0,11.0,8.0
1984-10-17,masculino,es,s,mestrado/doutorado,sistemas de informação,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,2018,6.0,7.0,8.0
1996-03-06,masculino,rs,s,mestrado/doutorado,teoria da computação,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2018,8.0,14.0,12.0
1985-11-21,masculino,sp,s,mestrado/doutorado,computação aplicada,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2018,5.0,11.0,10.0
1989-12-25,masculino,sp,s,mestrado/doutorado,computação aplicada,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,2018,6.0,10.0,8.0
1995-08-11,masculino,mg,n,mestrado/doutorado,engenharia de software,,,,,,,,,,,,,,,,,,,,,,,,,,2018,0.0,0.0,0.0
1997-09-28,masculino,pa,s,mestrado/doutorado,redes de computadores,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,2018,14.0,14.0,13.0
1994-10-06,masculino,sc,s,mestrado/doutorado,inteligência artificial,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,2018,5.0,10.0,8.0
1988-05-08,masculino,es,s,mestrado/doutorado,otimização,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2018,6.0,19.0,10.0
1994-02-28,masculino,mg,n,mestrado/doutorado,inteligência artificial,,,,,,,,,,,,,,,,,,,,,,,,,,2018,0.0,0.0,0.0
1983-01-27,masculino,sc,s,mestrado/doutorado,sistemas de computação,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,2018,3.0,15.0,10.0
1995-11-29,masculino,pr,s,mestrado/doutorado,inteligência artificial,1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,2018,6.0,18.0,9.0
1996-02-27,masculino,sc,n,mestrado/doutorado,inteligência artificial,,,,,,,,,,,,,,,,,,,,,,,,,,2018,0.0,0.0,0.0
1992-01-20,masculino,pr,n,mestrado/doutorado,inteligência artificial,,,,,,,,,,,,,,,,,,,,,,,,,,2018,0.0,0.0,0.0
1996-06-04,masculino,go,s,mestrado/doutorado,aprendizado de máquina,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2018,13.0,18.0,10.0
1996-10-22,masculino,ap,s,mestrado/doutorado,inteligência artificial,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,2018,4.0,9.0,10.0
1997-07-19,masculino,sc,s,mestrado/doutorado,engenharia de software,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2018,7.0,9.0,8.0
1996-10-22,masculino,go,s,mestrado/doutorado,engenharia de software,2.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,2018,5.0,21.0,8.0
1995-03-11,masculino,pb,s,mestrado/doutorado,engenharia de software,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2018,12.0,14.0,8.0
1996-05-13,masculino,rs,s,mestrado/doutorado,sistemas de computação,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,0.0,2018,5.0,14.0,12.0
1996-02-18,masculino,sp,n,mestrado/doutorado,arquitetura de computadores,,,,,,,,,,,,,,,,,,,,,,,,,,2018,0.0,0.0,0.0
1994-09-06,masculino,pb,s,mestrado/doutorado,redes de computadores,1.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,2018,7.0,18.0,11.0
1996-10-25,masculino,mg,s,mestrado/doutorado,metodologias e técnicas de computação,1.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2018,8.0,15.0,13.0
1996-05-07,masculino,mg,s,mestrado/doutorado,inteligência artificial,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2018,5.0,10.0,12.0
1995-08-31,masculino,ma,s,mestrado/doutorado,sistemas de computação,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,2018,5.0,14.0,8.0
1992-12-28,masculino,rj,s,mestrado/doutorado,otimização,2.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,2018,12.0,17.0,11.0
1997-02-14,masculino,es,s,mestrado/doutorado,computação aplicada,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2018,15.0,16.0,9.0
1995-12-29,masculino,sp,s,mestrado/doutorado,sistemas de computação,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2018,9.0,10.0,12.0
1994-08-19,masculino,ap,s,mestrado/doutorado,sistemas de computação,3.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2018,9.0,14.0,11.0
1991-05-02,masculino,mg,s,mestrado/doutorado,banco de dados,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2018,4.0,6.0,8.0
1996-03-22,masculino,pr,s,mestrado/doutorado,inteligência artificial,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,2018,6.0,12.0,7.0
1996-07-02,masculino,mg,s,mestrado/doutorado,sistemas de informação,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2018,8.0,13.0,9.0
1996-02-14,masculino,pb,s,mestrado/doutorado,engenharia de software,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2018,13.0,11.0,11.0
1996-04-12,masculino,rs,s,mestrado/doutorado,engenharia de software,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,2018,9.0,11.0,11.0
1995-05-25,masculino,es,s,mestrado/doutorado,otimização,1.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,2018,9.0,20.0,8.0
1992-07-25,masculino,sc,n,mestrado/doutorado,sistemas de computação,,,,,,,,,,,,,,,,,,,,,,,,,,2018,0.0,0.0,0.0
1990-11-14,masculino,df,s,mestrado/doutorado,engenharia de software,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,2018,2.0,11.0,7.0
1995-09-06,masculino,sp,s,mestrado/doutorado,engenharia de software,1.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,2018,14.0,14.0,12.0
1998-03-06,masculino,sp,s,mestrado/doutorado,banco de dados,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,2018,7.0,9.0,10.0
1994-09-09,masculino,rs,s,mestrado/doutorado,banco de dados,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,2018,7.0,12.0,9.0
1997-04-30,masculino,mt,s,mestrado/doutorado,banco de dados,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,2018,8.0,12.0,11.0
1997-01-09,masculino,ms,s,mestrado/doutorado,sistemas de computação,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2018,13.0,17.0,9.0
1994-01-10,masculino,mg,s,mestrado/doutorado,aplicações computacionais,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,2018,11.0,14.0,9.0
1990-10-22,masculino,sc,s,mestrado/doutorado,engenharia de software,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2018,6.0,14.0,4.0
1994-08-01,masculino,mg,s,mestrado/doutorado,sistemas e tecnologias da computação,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2018,11.0,17.0,14.0
1995-05-05,masculino,sp,s,mestrado/doutorado,inteligência artificial,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2018,9.0,16.0,11.0
1997-05-07,masculino,sp,s,mestrado/doutorado,inteligência artificial,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2018,8.0,16.0,10.0
1996-07-26,masculino,mg,s,mestrado/doutorado,inteligência artificial,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2018,7.0,14.0,12.0
1995-04-16,masculino,pa,s,mestrado/doutorado,otimização,3.0,2.0,3.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,2018,9.0,18.0,7.0
1996-06-21,masculino,pr,s,mestrado/doutorado,aprendizado de máquina,3.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,2018,7.0,17.0,9.0
1996-01-19,masculino,mg,s,mestrado/doutorado,computação gráfica,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2018,12.0,14.0,9.0
1994-12-12,masculino,mg,n,mestrado/doutorado,inteligência artificial,,,,,,,,,,,,,,,,,,,,,,,,,,2018,0.0,0.0,0.0
1998-01-06,masculino,to,s,mestrado/doutorado,ciência de dados,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2018,5.0,11.0,8.0
1993-01-22,masculino,sp,n,mestrado/doutorado,computação aplicada,,,,,,,,,,,,,,,,,,,,,,,,,,2018,0.0,0.0,0.0
1997-02-28,masculino,sp,s,mestrado/doutorado,inteligência artificial,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2018,4.0,9.0,7.0
1995-12-05,masculino,sp,s,mestrado/doutorado,engenharia de software,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,1.0,0.0,2018,10.0,14.0,12.0
1996-11-21,masculino,pr,s,mestrado/doutorado,inteligência artificial,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2018,9.0,14.0,9.0
1993-11-14,masculino,pr,s,mestrado/doutorado,inteligência artificial,1.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,2018,8.0,17.0,9.0
1998-11-25,masculino,ms,s,mestrado/doutorado,redes de computadores,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2018,6.0,7.0,8.0
1996-01-02,masculino,pa,s,mestrado/doutorado,engenharia de software,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,3.0,0.0,2018,12.0,15.0,11.0
1993-04-02,masculino,ba,n,mestrado/doutorado,sistemas de informação,,,,,,,,,,,,,,,,,,,,,,,,,,2018,0.0,0.0,0.0
1985-11-17,masculino,sp,s,mestrado/doutorado,sistemas de computação,0.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,2018,8.0,15.0,7.0
1992-07-03,masculino,mg,s,mestrado/doutorado,inteligência artificial,2.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,2.0,2018,10.0,15.0,8.0
1996-01-26,masculino,ce,s,mestrado/doutorado,engenharia de software,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,2018,7.0,14.0,8.0
1994-07-23,masculino,rs,s,mestrado/doutorado,engenharia de software,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2018,5.0,8.0,7.0
1997-10-29,masculino,pi,s,mestrado/doutorado,sistemas de computação,2.0,3.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,2018,14.0,19.0,7.0
1994-11-07,masculino,mg,s,mestrado/doutorado,inteligência artificial,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2018,16.0,18.0,10.0
1996-08-22,masculino,sp,s,mestrado/doutorado,redes de computadores,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,2018,10.0,11.0,8.0
1995-06-05,feminino,pi,s,mestrado/doutorado,computação aplicada,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,3.0,0.0,2018,8.0,16.0,9.0
